store_name,date,price,sales,product_id,product_name,category,customer_id,customer_name,region,payment_method,discount,stock_quantity
"Murphy, Fletcher and Burke",23/06/2013,-78.36,,705,Chocolate!!,Eletrônicos,1436,leslie conrad,RS,Pix,-2.38,16.0
"Baker, Bonilla and Perez",05/09/2020,,113.0,706,Café!!,Eletrônicos,7217,lindsey cox,RS,cartao,-1.81,98.0
"Gilmore, Williams and Hicks",31/10/1992,,7.0,707,Camisa ,Alimentos,4757,Valerie Chase,MG,Pix,1.99,
Chang Inc,2012-09-19,,-30.0,708,Notebook,Alimentos,7728,Richard Smith,BA,Pix,0.5,
Love PLC Str.,16/05/1986,,,709,Tênis!!,Alimentos,4249,Kristina Jones,MG,cartao,,36.0
stout group,2019-02-06,-10.91,140.0,710,Notebook!!,Roupas,1706,Pamela Nelson,RS,Cartão,4.09,30.0
Hoover-Carlson,,-78.54,42.0,711,Camisa!!,Alimentos,8771,John Bautista,SP,Boleto,11.26,57.0
rodriguez llc,2011-08-13,75.49,,712,Tênis ,Alimentos,2506,Jennifer Vargas,MG,Pix,13.06,-3.0
Ayala and Sons Str.,21/06/1993,,,713,Tênis!!,Eletrônicos,9324,Michelle Little,RS,Pix,13.16,
"Hernandez, White and Smith Str.",08/01/1981,191.09,-44.0,714,Tênis!!,Alimentos,7622,James Whitaker,SP,Pix,23.15,
"Wilson, Wilson and Mcmillan",1977-09-10 06:00:03,,128.0,715,Smartphone ,Alimentos,7777,Tasha Williams,RS,Cartão,2.48,-3.0
Stewart Group,1996-08-25 21:57:04,,,716,Notebook!!,Eletrônicos,5996,Robert Myers,RS,cartao,,
"Davis, Jensen and Parker",03/06/1998,,,717,Camisa ,Roupas,8866,Mrs. Julie Harvey,BA,Boleto,,
"George, Fleming and Collier",14/11/2021,342.59,,718,Camisa,Alimentos,9436,leslie johnson,RJ,cartao,,-1.0
Dunlap Ltd,14/06/2017,65.79,,719,Camisa!!,Eletrônicos,1963,Edward Thomas,RJ,Pix,,14.0
Hart-Macias,23/04/2016,,,720,Chocolate!!,Eletrônicos,5336,Glenn Wilson,RJ,Pix,,43.0
"wright, young and torres",04/11/2018,76.51,183.0,721,Smartphone!!,Alimentos,7707,Anthony Morrison,RS,Pix,22.43,70.0
baker-arnold,1988-06-03,,112.0,722,Smartphone ,Eletrônicos,5201,benjamin harmon,SP,Cartão,,
Donovan-Turner,1973-06-29,,,723,Café!!,Roupas,5708,Christopher Sandoval,RS,Pix,19.33,
Cain-Mooney Str.,1993-10-21 11:53:58,105.54,,724,Tênis!!,Eletrônicos,7438,William Thomas,BA,Pix,,57.0
"pope, ellis and rodriguez",2025-02-22 13:39:31,23.74,,725,Chocolate,Roupas,3062,David Sosa,SP,Cartão,2.4,
,14/03/1986,468.06,116.0,726,Smartphone,Alimentos,7585,Steven Clements,RS,Cartão,10.58,57.0
"Flores, Bennett and Alexander Str.",1982-05-08,,,727,Chocolate,Alimentos,9791,Monica Smith,RS,cartao,,2.0
Owens and Sons,18/09/2020,7.31,132.0,728,Camisa,Alimentos,7681,Daniel Rocha,MG,Cartão,-0.84,68.0
Pruitt Group,2012-11-05,440.61,,729,Notebook ,Roupas,6853,Dale Hutchinson,RS,Pix,28.98,0.0
Carter Ltd Str.,1985-07-31 09:24:48,349.43,-40.0,730,Notebook,Eletrônicos,8884,Ashley Garcia,RS,Boleto,,75.0
Liu-Cole,2024-07-19,-94.35,133.0,731,Café ,Roupas,4394,Susan Ellis,BA,Cartão,,56.0
Mcmahon and Sons Str.,2025-06-13 14:11:32,150.49,,732,Café ,Eletrônicos,6470,Bobby Dunlap,SP,Pix,,0.0
espinoza llc,1979-08-19,78.21,,733,Café!!,Roupas,9333,Cynthia Hart,RJ,cartao,15.36,36.0
Nolan and Sons,20/03/1994,-19.22,143.0,734,Tênis,Alimentos,9320,Carol Smith,SP,Cartão,,
"bray, gordon and mitchell",1975-05-21 16:42:11,,,735,Café ,Alimentos,6661,brooke robinson,SP,Pix,20.38,
Evans-Fritz,1994-07-21,,,736,Smartphone!!,Roupas,9681,Ernest Brown,RS,cartao,,89.0
Savage-Gonzales,17/10/1996,417.28,,737,Smartphone!!,Eletrônicos,8644,mrs. kathryn gordon,RJ,Boleto,-2.16,
Torres PLC,26/04/2020,,,738,Chocolate,Alimentos,1287,alexander nguyen,RS,Boleto,,
Carlson-Jackson,1981-05-06 09:10:07,,-35.0,739,Tênis ,Eletrônicos,5546,cody ryan,BA,Cartão,9.52,
"Hood, Bernard and Rogers Str.",2015-01-06 06:35:11,166.95,,740,Café ,Roupas,6999,Danny Hughes,BA,Pix,,
Kerr-Norton,1988-04-14,391.19,193.0,741,Notebook!!,Eletrônicos,8598,Cody Miles,MG,Boleto,3.25,
"taylor, martinez and bruce",2006-12-06 12:22:09,474.25,,742,Chocolate ,Alimentos,2856,Mark Walker,SP,cartao,-6.17,
"Owen, Soto and Rodriguez",2017-01-10,,,743,Tênis ,Alimentos,4617,christina garcia,RS,Cartão,,
Rojas-Watts,1991-12-29 16:23:46,,,744,Camisa!!,Eletrônicos,7942,Greg Hill,MG,Cartão,16.97,89.0
Campbell-Johnson,1979-08-16 16:42:01,,,745,Tênis!!,Alimentos,2523,Katherine Morris,MG,Boleto,,44.0
Acosta Group Str.,2015-08-08,318.58,,746,Tênis ,Roupas,3367,Sandra Simmons,RS,cartao,,100.0
Phillips Group,2025-05-15,,,747,Notebook!!,Alimentos,3318,Jacqueline Jenkins,RJ,cartao,11.06,
"Wilson, Smith and Burns",08/04/1978,,64.0,748,Camisa,Alimentos,9780,Tristan Williams,MG,Cartão,,
Harris Group Str.,21/09/1981,,-22.0,749,Tênis ,Roupas,1114,Eduardo Robertson,RS,cartao,,
Andrews PLC,12/09/2007,288.42,,750,Notebook,Alimentos,6611,Shannon Smith,MG,Pix,,
"Gonzalez, Elliott and Rios Str.",2009-01-27,135.57,80.0,751,Notebook!!,Eletrônicos,6994,Thomas Barrera,RJ,Pix,-8.1,7.0
Munoz-Stevens,2016-04-09 20:17:47,,,752,Tênis,Roupas,8073,jesse barajas,BA,Cartão,26.27,
"King, Cain and King Str.",03/10/2000,-91.83,,753,Café ,Alimentos,3165,Nicole Brown,SP,cartao,-8.52,
Brooks-Marquez,2007-02-18 05:07:39,,,754,Chocolate ,Eletrônicos,9881,Christopher Aguirre,RS,cartao,25.01,
johnson-bartlett,2001-07-07 06:21:23,,101.0,755,Café!!,Roupas,1782,claudia rogers,RS,Cartão,,
Montgomery LLC,1980-12-04 22:05:55,130.08,103.0,756,Chocolate!!,Alimentos,5994,felicia baker,MG,Pix,0.09,80.0
"Dorsey, Wallace and Miller",2008-07-01,35.94,196.0,757,Café!!,Roupas,5454,Zachary Hoover,RS,Boleto,9.77,62.0
Flores LLC,1989-06-09 07:11:03,336.2,,758,Tênis,Eletrônicos,8319,lauren allen,RS,Pix,-1.49,
harding ltd,30/09/2016,229.62,,759,Tênis ,Eletrônicos,3958,David Martinez,SP,Cartão,,
cortez-hinton,2001-08-16 09:15:11,435.71,192.0,760,Tênis!!,Eletrônicos,3118,Kristy Zhang,SP,Pix,,
Boyle Ltd,1987-02-08 19:59:31,10.09,,761,Café ,Eletrônicos,4992,James Williams,MG,cartao,0.48,35.0
"murphy, mullins and peterson",08/06/1994,,,762,Tênis!!,Eletrônicos,8087,Abigail Reeves,BA,Boleto,1.56,98.0
Johnson-Wilson,2009-07-08,,110.0,763,Camisa,Roupas,5221,Richard White,RJ,Cartão,5.58,
Yang-Boyd,2004-12-04 11:21:24,,-34.0,764,Smartphone,Eletrônicos,9302,derek lewis,MG,Pix,1.0,
jackson-simon,1993-03-28 20:55:21,389.52,,765,Notebook!!,Eletrônicos,2757,Leslie Turner,MG,cartao,,
"Fuller, Henry and Garcia Str.",17/03/1995,,-2.0,766,Chocolate,Eletrônicos,8214,Glenn Sanchez,RJ,Boleto,,
Lopez LLC,1995-04-12 00:14:58,,96.0,767,Smartphone,Alimentos,9600,john jones,BA,Boleto,8.41,20.0
Burke Inc,2010-07-13 00:41:25,218.91,119.0,768,Smartphone!!,Roupas,6984,Corey Mcdowell,RS,cartao,,
Garcia LLC Str.,2002-03-30 09:12:12,154.76,,769,Café ,Roupas,9810,gabrielle salinas,RJ,Cartão,12.95,
Chan-Miller,21/12/2025,421.16,,770,Tênis!!,Eletrônicos,6780,Ann Miller,RJ,cartao,,-4.0
Paul PLC,2023-02-18,-59.22,164.0,771,Café,Alimentos,4502,Kristina Lyons,MG,cartao,-0.05,38.0
Patel-Pham Str.,1984-02-16 23:45:11,,-23.0,772,Café,Eletrônicos,4792,Richard Lane MD,RS,Boleto,,55.0
Frederick-Goodwin,1987-11-25 06:13:24,78.73,,773,Smartphone,Roupas,9070,Loretta Wright,RJ,Boleto,8.86,
Collier Inc,2002-07-08 11:30:05,,131.0,774,Camisa,Roupas,3003,Deanna Little,RJ,Boleto,,30.0
Koch Group,1999-04-27 20:07:42,181.37,,775,Camisa ,Roupas,6834,Christian Higgins,RS,Cartão,29.96,10.0
Smith Ltd Str.,1999-05-04 04:51:31,,-47.0,776,Smartphone!!,Roupas,7130,Holly Small,BA,cartao,21.45,
"Benton, Williams and Bradley",1974-06-27 23:32:41,289.45,-26.0,777,Café!!,Alimentos,6221,lori marshall,RJ,Boleto,23.84,
Fry-Gill Str.,2010-07-27,,104.0,778,Camisa,Eletrônicos,1644,Robin Vincent,BA,Pix,,
acosta and sons,10/12/1988,15.16,179.0,779,Notebook!!,Alimentos,6858,glen sanchez,BA,Pix,21.91,93.0
"Lawson, Mcmahon and Stafford",2004-11-20 01:59:44,117.14,,780,Notebook ,Roupas,6158,amy meza,BA,Boleto,,61.0
Collins-Wilson,2019-11-22,-62.71,,781,Tênis ,Roupas,7742,Shawn Hughes,SP,Pix,,
"johnson, davis and arnold",1984-04-01 00:14:01,,,782,Chocolate,Roupas,1135,Thomas Stanton,RS,Cartão,18.69,
Holt-Mullins Str.,2000-09-02 23:36:22,,,783,Tênis ,Eletrônicos,3631,Pamela Moss,RJ,cartao,,9.0
Stevens-Wise Str.,01/04/2002,,59.0,784,Notebook ,Eletrônicos,1893,cheryl diaz,MG,Pix,5.98,58.0
Trevino PLC,03/07/2023,,136.0,785,Chocolate ,Eletrônicos,7678,dennis thompson,RS,cartao,16.65,68.0
Carey-Bryant,1999-02-16,,,786,Camisa,Eletrônicos,1144,melissa young,RS,Cartão,-3.87,
Hall-Brooks,1970-11-08 14:58:00,,,787,Café,Roupas,6936,carla dixon md,MG,Boleto,,
Mckay-Stephenson Str.,1993-03-06 09:43:31,,,788,Tênis ,Alimentos,9900,leah villegas,MG,Pix,-6.22,
fowler ltd,23/05/1973,67.58,178.0,789,Notebook ,Eletrônicos,7026,katherine craig,BA,Boleto,,73.0
Miller-Shepherd Str.,1981-07-20 15:16:09,199.82,,790,Camisa!!,Roupas,3393,Matthew Johnson,BA,Boleto,,29.0
Hill-Steele,1981-05-15 20:59:40,,55.0,791,Notebook ,Alimentos,9596,ricky yu,RJ,Boleto,,
stuart-duarte,1990-03-01,,6.0,792,Café ,Eletrônicos,1807,Angela Li,BA,Pix,,
sullivan-shaw,25/02/2006,112.1,86.0,793,Café!!,Roupas,6159,michael king,BA,Pix,,-5.0
Hall-Smith,1975-12-10 09:09:54,,145.0,794,Camisa!!,Roupas,8136,danielle ford,SP,Pix,,
Farmer Inc Str.,1995-11-24 08:31:51,482.18,,795,Chocolate!!,Eletrônicos,6191,Keith Mcconnell,RS,Boleto,14.49,
robinson ltd,2016-03-05,,107.0,796,Notebook!!,Eletrônicos,7141,Amy Neal,RJ,Pix,4.37,44.0
Owens-Cruz,2016-12-07 07:38:58,414.07,77.0,797,Smartphone,Eletrônicos,2042,Lisa Calhoun,RJ,Cartão,11.67,95.0
Jones LLC,1977-12-23,,46.0,798,Chocolate,Roupas,9085,mary hudson,SP,Cartão,-1.04,
Myers LLC,11/12/2004,,-48.0,799,Café!!,Eletrônicos,5516,George Robertson,RS,Pix,12.54,54.0
"Jackson, Franklin and Tyler",2013-02-27 23:24:02,,19.0,800,Tênis,Alimentos,1092,Gavin Frederick,MG,Cartão,13.66,
"Nichols, Jackson and Woods",20/03/2017,,,801,Chocolate ,Eletrônicos,2537,Craig James,MG,cartao,28.57,55.0
Sullivan Inc,1979-02-06,,52.0,802,Café ,Roupas,1735,Tina Zavala,MG,cartao,-3.4,91.0
Fernandez-Brown,05/10/1992,-44.24,,803,Notebook!!,Eletrônicos,5588,Collin Dorsey,RJ,cartao,,
Woods-Bennett,2010-06-10,-87.5,174.0,804,Notebook,Roupas,5249,Melinda Davidson,SP,cartao,9.1,
"Lang, Hendricks and Thompson Str.",1989-01-14 01:03:39,171.72,-20.0,805,Tênis!!,Eletrônicos,2665,Stephanie Kennedy,RS,Boleto,,
"Vega, Harrington and Johnson",23/03/2016,142.02,1.0,806,Smartphone,Eletrônicos,4103,kevin cole,MG,Cartão,,
Smith-Bird Str.,2024-10-13 09:51:24,344.84,,807,Camisa,Eletrônicos,1458,Robert Parks,SP,Pix,,
"Simmons, Burns and Lewis",2019-01-27 07:15:00,200.83,89.0,808,Café ,Eletrônicos,5943,Maureen Reed,RS,Boleto,18.97,-5.0
"perry, jones and thompson",1995-02-14,,,809,Tênis,Roupas,4176,joan hamilton,MG,cartao,,50.0
Morris-Martin,1973-10-14 11:50:56,319.24,182.0,810,Smartphone ,Alimentos,3072,Abigail Escobar,RJ,cartao,,58.0
Morris Ltd,2016-09-13,,53.0,811,Smartphone!!,Eletrônicos,1859,Heather Herrera,MG,Cartão,-0.15,
"Griffith, Tucker and Rojas",2011-08-05,213.71,146.0,812,Notebook ,Alimentos,3255,Christina Hill,RJ,cartao,,98.0
"White, Mueller and Miller",08/12/2009,,,813,Café!!,Roupas,9071,Sydney Martin,BA,Boleto,,
christensen llc,1997-07-25,13.96,,814,Café,Roupas,1354,Cathy Novak,RS,Boleto,,
"Simmons, Clark and Stevens",2015-12-31 04:41:00,,,815,Notebook ,Alimentos,4511,Michael Rojas,RS,Cartão,,
"harrison, foster and sanders",31/10/2001,260.67,,816,Café,Eletrônicos,1057,jacob scott dds,SP,Pix,,
"Ware, Fisher and Melendez",16/06/1975,-20.71,,817,Chocolate!!,Alimentos,3926,James Parsons,RJ,Cartão,4.76,-3.0
deleon ltd,20/08/1988,,167.0,818,Camisa ,Alimentos,8690,Sarah Mason,RJ,Boleto,3.46,44.0
Clark Inc Str.,1999-10-29,,-24.0,819,Smartphone!!,Alimentos,7111,Jim Mitchell,RS,cartao,,88.0
Ford-Christensen,2023-03-18 09:58:57,,-18.0,820,Café,Alimentos,7574,Heidi Chapman,BA,Boleto,,
Scott-Flynn,2024-09-09,,97.0,821,Camisa!!,Alimentos,8146,kevin adams,SP,Boleto,,91.0
joseph-arnold,2009-04-29 00:52:22,,142.0,822,Tênis,Roupas,6783,timothy osborne,RJ,Pix,,
Parker-Lozano,1995-03-11,91.19,,823,Notebook!!,Eletrônicos,9068,keith jackson,SP,Boleto,,
"Camacho, Harris and Fischer",24/12/2006,364.77,,824,Chocolate ,Roupas,7543,Cynthia Cruz,BA,cartao,-1.47,100.0
"Gilbert, Cole and Brennan",1973-07-01,,,825,Tênis!!,Eletrônicos,2027,Marilyn Garcia,SP,Cartão,,0.0
Salazar and Sons Str.,1991-02-11 20:32:45,,,826,Café!!,Roupas,5388,thomas norton,RJ,Cartão,,92.0
patterson and sons,2017-10-29,,0.0,827,Notebook ,Roupas,9832,erika key,RS,Cartão,,
Hernandez Ltd Str.,1974-12-14,341.8,,828,Chocolate ,Eletrônicos,9264,Andrea Bailey,MG,cartao,5.31,
Chandler PLC,2012-04-16 05:36:40,,69.0,829,Camisa ,Roupas,8832,Benjamin Blankenship,BA,Boleto,11.76,39.0
Juarez-Hood Str.,1998-08-22 10:07:15,,,830,Notebook!!,Eletrônicos,9300,Miranda Nguyen,RS,cartao,0.6,63.0
Sanders Group,2004-08-18 01:19:50,,52.0,831,Tênis ,Alimentos,2076,christopher white,SP,cartao,,
Jenkins-Mosley,1981-04-21 09:16:38,220.15,64.0,832,Tênis ,Eletrônicos,9009,Andrea Simpson,RJ,Boleto,,
Moore-Simon,2017-08-08 16:57:39,220.15,,833,Camisa!!,Roupas,3416,Paul Moss,BA,Cartão,,35.0
Morgan Group Str.,1997-02-07 06:46:06,,161.0,834,Smartphone!!,Roupas,6561,joshua booth,RS,Cartão,,
Carpenter Ltd Str.,18/01/1978,,82.0,835,Smartphone!!,Eletrônicos,4664,patricia jennings,RS,Cartão,7.58,
,2020-08-04 22:36:19,-92.49,,836,Chocolate,Roupas,9930,Ryan Dixon,RJ,Cartão,,
"Marsh, Carroll and Jordan",2007-01-29 21:58:42,,137.0,837,Notebook!!,Alimentos,9566,henry thornton,RS,Boleto,23.83,
"washington, fuller and rojas",23/02/1979,,,838,Smartphone,Alimentos,6244,Diana Williams,MG,cartao,,61.0
Davies Ltd Str.,28/09/2005,,,839,Smartphone!!,Eletrônicos,8722,amanda santiago,MG,Pix,0.85,
"king, snyder and herman",2006-12-19,,133.0,840,Notebook,Eletrônicos,6646,Mrs. Sarah Hernandez,RS,Pix,,59.0
"thomas, harrison and austin",24/10/2025,,,841,Smartphone,Roupas,6172,John Garrison,RS,Pix,2.42,48.0
"Dixon, Hunter and Yang",16/01/1970,,,842,Café!!,Eletrônicos,9950,jeffrey russell,RS,Cartão,,33.0
"cook, howell and beasley",2024-09-17 17:29:01,,57.0,843,Camisa!!,Alimentos,9977,Megan Ochoa,BA,Pix,9.9,69.0
carrillo group,1994-06-16,,34.0,844,Notebook ,Eletrônicos,6475,Victoria Hall,RJ,Cartão,-7.89,
"Miller, Pearson and Jones",2010-08-26 09:45:36,465.09,,845,Chocolate ,Eletrônicos,7831,Jacob Porter,MG,cartao,19.06,
Ortiz Inc,1991-06-18,,25.0,846,Camisa,Roupas,7161,Jason Jones,BA,cartao,11.25,14.0
Walker-Baker,2000-04-30 10:26:38,280.41,,847,Chocolate ,Eletrônicos,6948,Latasha Hall,RJ,Pix,,
Ray-Smith,1985-09-23 02:41:31,,126.0,848,Café ,Alimentos,8516,Paul Reyes,RS,Pix,3.92,72.0
leonard-figueroa,1993-06-10,288.42,,849,Notebook ,Alimentos,7959,Robert Fisher,SP,Boleto,,79.0
benson inc,1994-03-19 17:46:03,237.55,72.0,850,Café!!,Alimentos,5603,Angela Dunn,RJ,cartao,,
hines and sons,08/10/1972,,176.0,851,Chocolate ,Eletrônicos,1274,Mary Parker,RJ,cartao,,
Madden Inc,1991-08-04 21:19:19,,,852,Smartphone,Eletrônicos,9556,Ricardo Thompson,RJ,cartao,,34.0
Pitts Group Str.,1984-05-29 23:56:09,446.66,-39.0,853,Café ,Roupas,1682,elizabeth chavez,SP,Cartão,,
"Nelson, Huffman and Pierce",18/07/2019,,,854,Camisa,Eletrônicos,2121,Sharon Wright,MG,Boleto,,29.0
"Knight, Hoover and Page",2010-06-14 11:24:52,-23.06,-50.0,855,Smartphone ,Roupas,6764,kevin soto,MG,cartao,19.86,85.0
"Morales, Hall and Fox Str.",1971-08-23 17:12:11,,,856,Tênis!!,Roupas,8514,julie gordon,RJ,cartao,,
Crosby-Mccann Str.,27/12/2017,251.75,,857,Chocolate ,Alimentos,7508,Alison Robinson,RJ,Boleto,,31.0
Travis-Martin,16/10/2024,280.82,,858,Chocolate,Alimentos,2575,Bianca Franco,BA,Boleto,,99.0
Collins-Martinez,2025-11-25 11:45:39,226.2,,859,Notebook,Alimentos,4555,Michelle Williams,SP,Pix,,
Singh Inc Str.,2014-05-08 11:54:56,487.5,,860,Smartphone ,Alimentos,9379,robin king,MG,Boleto,28.7,77.0
Myers-Davis,31/01/2004,,,861,Camisa!!,Eletrônicos,1333,Margaret Hernandez,BA,Pix,29.59,69.0
skinner and sons,2002-05-19 07:31:57,321.91,85.0,862,Smartphone!!,Alimentos,7367,susan castillo,MG,cartao,-7.03,40.0
Parker-Miller,25/07/2008,331.9,66.0,863,Tênis,Alimentos,8224,Joshua Browning,RJ,cartao,,
Thornton LLC,2024-03-28,,,864,Smartphone ,Eletrônicos,2855,ana farrell,BA,cartao,,94.0
Lawson and Sons,12/09/2002,,,865,Tênis ,Eletrônicos,1145,Ronald Bates,MG,cartao,,100.0
"Johnson, Contreras and Brooks Str.",1982-04-21,,14.0,866,Camisa,Roupas,3529,russell gill,MG,Pix,5.38,
Young-Cunningham,25/06/2022,487.96,65.0,867,Chocolate ,Alimentos,1327,Kelly Johnson,BA,Cartão,,
"burns, moody and christensen",2022-02-12 05:50:16,,98.0,868,Café!!,Eletrônicos,5499,John Johnson,RJ,Pix,25.81,
lamb-atkins,07/11/1999,217.84,113.0,869,Camisa,Alimentos,1711,crystal garner,RS,cartao,22.34,
Frost Group,1970-12-02 00:05:52,341.42,9.0,870,Chocolate ,Roupas,1440,Ronald Roman,RJ,Pix,,41.0
waters group,14/12/2000,122.11,200.0,871,Café ,Roupas,5066,Amanda Olson,MG,Cartão,,
Cook-Turner,2013-10-06,,,872,Smartphone ,Roupas,5319,megan stone,BA,Boleto,,84.0
Wood-Franco Str.,2021-05-03 11:25:38,,,873,Tênis ,Alimentos,1456,Timothy Green,RS,Pix,-2.65,50.0
rojas-evans,30/09/1995,,,874,Tênis!!,Roupas,3882,Andre Mccoy,SP,Cartão,,
"Lawson, Lopez and Rogers",2007-09-16 17:34:36,,0.0,875,Café ,Eletrônicos,8741,Willie Thomas,BA,Boleto,-3.59,14.0
Lewis-Buck Str.,1979-12-25,,,876,Chocolate!!,Roupas,1329,michael wilkerson,MG,Pix,-4.55,
"Stone, Serrano and Garcia",2019-12-24,,48.0,877,Café ,Alimentos,2984,brian hayes,RJ,Pix,,29.0
"French, Brown and Wood",11/06/1980,,,878,Camisa ,Alimentos,8964,brian walker,BA,Pix,25.36,59.0
Rivera-Martinez,1989-06-10,,,879,Café,Eletrônicos,4154,Donald Romero,BA,Cartão,,15.0
Crosby-Bird Str.,19/11/1983,491.98,25.0,880,Notebook ,Roupas,3638,Christopher Caldwell,RJ,Pix,,26.0
Martin LLC Str.,23/02/1986,470.91,,881,Smartphone ,Eletrônicos,8829,Carol Bell,RS,cartao,,
"Jimenez, Hernandez and Glass",04/10/2022,37.35,90.0,882,Camisa!!,Roupas,2362,Rita Randall,RS,Pix,25.4,
moore-mccarthy,2010-04-17,475.2,,883,Notebook!!,Roupas,6741,Andrew Williams,RS,cartao,,64.0
"wilson, clark and baker",2005-09-06,25.4,,884,Notebook ,Alimentos,3934,Michael Best,RJ,Pix,,39.0
Robinson PLC,27/05/1993,,146.0,885,Chocolate,Roupas,8549,Jeffrey Riggs,SP,Boleto,4.86,51.0
Webb-Robertson,2019-10-24 05:58:12,,130.0,886,Smartphone ,Eletrônicos,5417,Kathryn Green,BA,Cartão,,72.0
Castro LLC Str.,1975-08-25 06:19:54,,161.0,887,Camisa,Eletrônicos,1985,Joseph Carroll,SP,Pix,,58.0
ramos-adkins,1992-07-15 05:52:56,270.36,,888,Smartphone,Alimentos,9576,gregory hull,RS,cartao,-5.97,
Burch PLC,12/07/2015,,,889,Smartphone,Alimentos,1807,dominic daniel,BA,Cartão,21.56,
"Poole, Adams and Gould",02/10/1991,147.15,18.0,890,Notebook!!,Roupas,1741,George Ramirez,RJ,Pix,,76.0
Navarro Inc,2018-10-17 19:20:24,,152.0,891,Smartphone,Roupas,5100,Sara Lowery,RS,Boleto,,
oneill-moore,2001-03-07,-11.07,,892,Tênis,Alimentos,8453,Douglas Mcmahon,RS,Pix,27.37,
Cox-Gay,1988-05-28 14:55:58,343.44,,893,Notebook ,Roupas,9454,Connie Martinez,SP,Pix,,88.0
Thomas Ltd,2002-11-20,,70.0,894,Chocolate ,Roupas,4421,edward salazar,RJ,Boleto,,32.0
benjamin-elliott,1998-12-14 08:07:37,30.84,,895,Tênis!!,Eletrônicos,8434,donald hunt,RS,cartao,13.83,
Macdonald PLC,1973-04-12,,,896,Notebook,Eletrônicos,2265,Natalie Clark,RJ,Pix,,91.0
harrington plc,1977-06-09 06:00:18,101.49,167.0,897,Smartphone,Alimentos,3643,Kimberly Pope,SP,Boleto,28.54,48.0
Robinson LLC,11/10/2021,,167.0,898,Smartphone,Alimentos,5160,Dr. Hannah Carter,RS,Boleto,13.32,
"fuentes, schneider and jones",01/03/1991,-42.92,71.0,899,Smartphone!!,Roupas,3910,matthew guzman,MG,Cartão,,-1.0
"Williams, Graham and Peters",1997-06-07 21:22:57,,,900,Café,Roupas,5528,Randy Lynch,RS,Pix,27.32,33.0
young llc,1983-10-23 00:50:52,-17.32,,901,Chocolate ,Roupas,4357,Melissa Mathews,MG,Cartão,1.98,
"Hansen, Reilly and Lowe",12/03/1990,99.72,-49.0,902,Tênis ,Eletrônicos,5385,Karen Jones,BA,Pix,,
Jefferson Group Str.,2005-11-03 08:30:26,-4.93,,903,Camisa!!,Eletrônicos,9815,Brian Booker,RS,cartao,-5.1,
Marshall and Sons,17/05/1983,192.45,,904,Tênis ,Roupas,2951,Steven Sanchez,RS,Pix,,
allen inc,05/03/1981,,,905,Notebook ,Eletrônicos,3680,Jeff Harrington,SP,cartao,,58.0
"Garcia, Powell and Medina",1997-10-29,416.47,124.0,906,Café!!,Eletrônicos,5427,christopher moore,RS,Boleto,,90.0
"Anderson, Park and Green Str.",1983-03-28 03:29:21,89.27,-24.0,907,Café,Alimentos,7759,Brittany Obrien,BA,Pix,,
"Walker, Brennan and Zimmerman",1997-04-30,318.0,,908,Smartphone!!,Roupas,9559,Brandy Norris,RS,Pix,,
Mendoza Group,2014-07-10,60.93,36.0,909,Café!!,Eletrônicos,8444,mrs. wanda garcia,SP,Pix,5.12,21.0
"Jones, Marshall and Nguyen",1979-01-16,,-9.0,910,Chocolate!!,Alimentos,6274,Leonard Cortez,MG,Cartão,23.38,51.0
Perez-Duarte,2012-05-02 18:32:42,,-42.0,911,Smartphone!!,Eletrônicos,8238,Andrea Hahn,BA,Boleto,21.29,
Ramirez-Campbell,2021-06-05 17:39:52,44.75,124.0,912,Chocolate!!,Alimentos,9948,Michael Davis,SP,Cartão,26.24,
kennedy and sons,1994-04-08,423.53,57.0,913,Tênis ,Eletrônicos,5636,John Moore,SP,Cartão,,
Weaver Ltd Str.,1997-08-31 03:55:47,-22.36,20.0,914,Café,Eletrônicos,4875,Austin Hardy,BA,Boleto,,75.0
Gibbs Ltd Str.,09/02/2012,264.22,-37.0,915,Chocolate!!,Eletrônicos,9707,donald simpson,RJ,Cartão,6.06,66.0
Berry-Cruz,2010-07-21 16:21:40,433.29,,916,Tênis!!,Eletrônicos,1745,Samantha Snyder,SP,cartao,25.59,
Murillo LLC Str.,05/06/1992,257.26,181.0,917,Tênis!!,Alimentos,8539,Tara Austin,RJ,Boleto,10.54,8.0
johnson-gonzalez,1980-03-31,,,918,Smartphone ,Alimentos,2074,Nicole Novak,RS,Boleto,,
Rice-Allen,1977-04-07 07:27:58,,87.0,919,Camisa,Alimentos,5867,eugene cooper,BA,Boleto,,34.0
Henderson-Lewis,2002-11-09 00:42:31,,,920,Chocolate ,Eletrônicos,3264,Daniel Martin,RJ,Pix,,19.0
Mejia-York,1992-04-09,-64.33,97.0,921,Smartphone!!,Alimentos,1272,Laura Morse,MG,Boleto,,
Turner-Owens,2015-05-24,,,922,Tênis!!,Roupas,3385,frank mccarthy,BA,Boleto,,
"serrano, ross and adams",2000-04-22,40.28,,923,Chocolate,Alimentos,4611,Nathan Phillips,RS,Boleto,0.83,17.0
Johnson-Miranda,2003-07-01,67.88,,924,Tênis,Alimentos,9272,vanessa hall,SP,cartao,,
Huffman-Robinson,1998-09-15,,108.0,925,Café!!,Alimentos,4783,Walter Robinson,RJ,cartao,7.46,12.0
